datasourceId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T06:00:00.000Z,2025-11-11T07:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.10,calibration-missing,,7,calibration-missing,,7,calibration-missing,,27.80,calibration-missing,,28,calibration-missing,,3.42,calibration-missing,,3,calibration-missing,,1.64,calibration-missing,,3.54,sensor-ready,3.54,1.73,sensor-ready,1.73,1.14,calibration-missing,,3.40,sensor-ready,3.40,3.13,calibrated-ready,4.36,3,calibrated-ready,4,1.37,calibrated-ready,3.46,2.70,calibrated-ready,4.06,15,calibrated-ready,22,3.50,sensor-ready,3.50,1.69,sensor-ready,1.69,,,,54.99,sensor-ready,54.99,,,,1.68,sensor-ready,1.68,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T07:00:00.000Z,2025-11-11T08:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96,calibration-missing,,5,calibration-missing,,6,calibration-missing,,32.95,calibration-missing,,33,calibration-missing,,3.00,calibration-missing,,3,calibration-missing,,1.63,calibration-missing,,2.74,sensor-ready,2.74,1.70,sensor-ready,1.70,0.66,calibration-missing,,2.62,sensor-ready,2.62,2.44,calibrated-ready,4.10,2,calibrated-ready,4,1.44,calibrated-ready,3.49,2.71,calibrated-ready,4.11,15,calibrated-ready,23,2.70,sensor-ready,2.70,1.66,sensor-ready,1.66,,,,54.87,sensor-ready,54.87,,,,1.77,sensor-ready,1.77,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T07:00:00.000Z,2025-11-11T08:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27,calibration-missing,,5,calibration-missing,,5,calibration-missing,,30.83,calibration-missing,,31,calibration-missing,,2.43,calibration-missing,,2,calibration-missing,,1.59,calibration-missing,,2.68,sensor-ready,2.68,1.67,sensor-ready,1.67,0.64,calibration-missing,,2.57,sensor-ready,2.57,2.25,calibrated-ready,3.96,2,calibrated-ready,4,1.33,calibrated-ready,3.46,2.47,calibrated-ready,4.03,13,calibrated-ready,22,2.64,sensor-ready,2.64,1.64,sensor-ready,1.64,,,,54.47,sensor-ready,54.47,,,,1.73,sensor-ready,1.73,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T08:00:00.000Z,2025-11-11T09:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.50,calibration-missing,,7,calibration-missing,,8,calibration-missing,,33.79,calibration-missing,,34,calibration-missing,,3.99,calibration-missing,,4,calibration-missing,,1.76,calibration-missing,,3.12,sensor-ready,3.12,1.78,sensor-ready,1.78,0.87,calibration-missing,,2.98,sensor-ready,2.98,3.17,calibrated-ready,4.36,3,calibrated-ready,4,1.55,calibrated-ready,3.55,2.94,calibrated-ready,4.16,16,calibrated-ready,23,3.06,sensor-ready,3.06,1.74,sensor-ready,1.74,,,,56.51,sensor-ready,56.51,,,,1.54,sensor-ready,1.54,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T08:00:00.000Z,2025-11-11T09:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88,calibration-missing,,7,calibration-missing,,8,calibration-missing,,28.80,calibration-missing,,29,calibration-missing,,3.40,calibration-missing,,3,calibration-missing,,1.69,calibration-missing,,3.20,sensor-ready,3.20,1.76,sensor-ready,1.76,0.83,calibration-missing,,3.06,sensor-ready,3.06,2.78,calibrated-ready,4.22,3,calibrated-ready,4,1.42,calibrated-ready,3.52,2.63,calibrated-ready,4.08,14,calibrated-ready,22,3.16,sensor-ready,3.16,1.72,sensor-ready,1.72,,,,56.23,sensor-ready,56.23,,,,1.46,sensor-ready,1.46,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T09:00:00.000Z,2025-11-11T10:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.40,calibration-missing,,7,calibration-missing,,7,calibration-missing,,32.59,calibration-missing,,33,calibration-missing,,4.15,calibration-missing,,4,calibration-missing,,1.89,calibration-missing,,3.84,sensor-ready,3.84,1.91,sensor-ready,1.91,1.23,calibration-missing,,3.67,sensor-ready,3.67,3.57,calibrated-ready,4.51,4,calibrated-ready,5,1.66,calibrated-ready,3.62,3.26,calibrated-ready,4.21,18,calibrated-ready,23,3.79,sensor-ready,3.79,1.87,sensor-ready,1.87,,,,56.88,sensor-ready,56.88,,,,1.25,sensor-ready,1.25,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T09:00:00.000Z,2025-11-11T10:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.20,calibration-missing,,6,calibration-missing,,6,calibration-missing,,29.12,calibration-missing,,29,calibration-missing,,4.62,calibration-missing,,5,calibration-missing,,1.86,calibration-missing,,3.95,sensor-ready,3.95,1.88,sensor-ready,1.88,1.51,calibration-missing,,3.77,sensor-ready,3.77,3.90,calibrated-ready,4.69,4,calibrated-ready,5,1.55,calibrated-ready,3.60,3.27,calibrated-ready,4.22,18,calibrated-ready,23,3.91,sensor-ready,3.91,1.85,sensor-ready,1.85,,,,56.12,sensor-ready,56.12,,,,1.16,sensor-ready,1.16,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T10:00:00.000Z,2025-11-11T11:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.80,calibration-missing,,6,calibration-missing,,7,calibration-missing,,31.04,calibration-missing,,31,calibration-missing,,4.64,calibration-missing,,5,calibration-missing,,2.05,calibration-missing,,3.84,sensor-ready,3.84,2.04,sensor-ready,2.04,1.77,calibration-missing,,3.68,sensor-ready,3.68,4.20,calibrated-ready,4.72,4,calibrated-ready,5,1.81,calibrated-ready,3.70,3.73,calibrated-ready,4.34,21,calibrated-ready,24,3.79,sensor-ready,3.79,1.99,sensor-ready,1.99,,,,55.62,sensor-ready,55.62,,,,0.98,sensor-ready,0.98,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T10:00:00.000Z,2025-11-11T11:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.31,calibration-missing,,8,calibration-missing,,8,calibration-missing,,25.67,calibration-missing,,26,calibration-missing,,4.23,calibration-missing,,4,calibration-missing,,2.00,calibration-missing,,4.06,sensor-ready,4.06,2.02,sensor-ready,2.02,1.59,calibration-missing,,3.89,sensor-ready,3.89,3.84,calibrated-ready,4.61,4,calibrated-ready,5,1.69,calibrated-ready,3.67,3.55,calibrated-ready,4.31,19,calibrated-ready,24,4.03,sensor-ready,4.03,1.98,sensor-ready,1.98,,,,56.07,sensor-ready,56.07,,,,0.95,sensor-ready,0.95,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T11:00:00.000Z,2025-11-11T12:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.59,calibration-missing,,6,calibration-missing,,7,calibration-missing,,30.37,calibration-missing,,30,calibration-missing,,3.97,calibration-missing,,4,calibration-missing,,2.19,calibration-missing,,3.40,sensor-ready,3.40,2.13,sensor-ready,2.13,1.10,calibration-missing,,3.27,sensor-ready,3.27,3.43,calibrated-ready,4.44,3,calibrated-ready,4,1.92,calibrated-ready,3.77,3.58,calibrated-ready,4.37,19,calibrated-ready,24,3.36,sensor-ready,3.36,2.09,sensor-ready,2.09,,,,55.98,sensor-ready,55.98,,,,0.63,sensor-ready,0.63,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T11:00:00.000Z,2025-11-11T12:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.75,calibration-missing,,7,calibration-missing,,8,calibration-missing,,25.90,calibration-missing,,26,calibration-missing,,3.72,calibration-missing,,4,calibration-missing,,2.12,calibration-missing,,3.57,sensor-ready,3.57,2.12,sensor-ready,2.12,1.14,calibration-missing,,3.42,sensor-ready,3.42,3.34,calibrated-ready,4.41,3,calibrated-ready,4,1.80,calibrated-ready,3.74,3.45,calibrated-ready,4.33,19,calibrated-ready,24,3.53,sensor-ready,3.53,2.09,sensor-ready,2.09,,,,55.88,sensor-ready,55.88,,,,0.56,sensor-ready,0.56,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T12:00:00.000Z,2025-11-11T13:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.74,calibration-missing,,7,calibration-missing,,8,calibration-missing,,30.49,calibration-missing,,30,calibration-missing,,3.93,calibration-missing,,4,calibration-missing,,2.31,calibration-missing,,3.34,sensor-ready,3.34,2.23,sensor-ready,2.23,0.89,calibration-missing,,3.22,sensor-ready,3.22,3.59,calibrated-ready,4.43,4,calibrated-ready,4,2.03,calibrated-ready,3.83,3.58,calibrated-ready,4.39,19,calibrated-ready,24,3.29,sensor-ready,3.29,2.18,sensor-ready,2.18,,,,55.81,sensor-ready,55.81,,,,0.92,sensor-ready,0.92,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T12:00:00.000Z,2025-11-11T13:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.65,calibration-missing,,7,calibration-missing,,8,calibration-missing,,26.50,calibration-missing,,26,calibration-missing,,3.43,calibration-missing,,3,calibration-missing,,2.23,calibration-missing,,3.13,sensor-ready,3.13,2.21,sensor-ready,2.21,0.77,calibration-missing,,2.99,sensor-ready,2.99,2.79,calibrated-ready,4.28,3,calibrated-ready,4,1.88,calibrated-ready,3.80,3.12,calibrated-ready,4.33,17,calibrated-ready,24,3.09,sensor-ready,3.09,2.17,sensor-ready,2.17,,,,55.22,sensor-ready,55.22,,,,0.83,sensor-ready,0.83,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T13:00:00.000Z,2025-11-11T14:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.06,calibration-missing,,5,calibration-missing,,5,calibration-missing,,31.56,calibration-missing,,32,calibration-missing,,2.84,calibration-missing,,3,calibration-missing,,2.38,calibration-missing,,2.80,sensor-ready,2.80,2.28,sensor-ready,2.28,0.67,calibration-missing,,2.67,sensor-ready,2.67,2.56,calibrated-ready,4.25,3,calibrated-ready,4,2.10,calibrated-ready,3.88,3.07,calibrated-ready,4.37,17,calibrated-ready,24,2.75,sensor-ready,2.75,2.24,sensor-ready,2.24,,,,51.34,sensor-ready,51.34,,,,1.80,sensor-ready,1.80,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T13:00:00.000Z,2025-11-11T14:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80,calibration-missing,,5,calibration-missing,,6,calibration-missing,,27.48,calibration-missing,,27,calibration-missing,,2.63,calibration-missing,,3,calibration-missing,,2.30,calibration-missing,,2.59,sensor-ready,2.59,2.26,sensor-ready,2.26,0.50,calibration-missing,,2.49,sensor-ready,2.49,2.40,calibrated-ready,4.13,2,calibrated-ready,4,1.94,calibrated-ready,3.84,2.76,calibrated-ready,4.29,15,calibrated-ready,23,2.56,sensor-ready,2.56,2.22,sensor-ready,2.22,,,,51.94,sensor-ready,51.94,,,,1.64,sensor-ready,1.64,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T14:00:00.000Z,2025-11-11T15:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41,calibration-missing,,3,calibration-missing,,3,calibration-missing,,32.67,calibration-missing,,33,calibration-missing,,2.80,calibration-missing,,3,calibration-missing,,2.47,calibration-missing,,2.55,sensor-ready,2.55,2.35,sensor-ready,2.35,0.52,calibration-missing,,2.42,sensor-ready,2.42,2.44,calibrated-ready,4.30,2,calibrated-ready,4,2.18,calibrated-ready,3.93,2.82,calibrated-ready,4.36,16,calibrated-ready,24,2.51,sensor-ready,2.51,2.31,sensor-ready,2.31,,,,48.75,sensor-ready,48.75,,,,2.46,sensor-ready,2.46,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T14:00:00.000Z,2025-11-11T15:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98,calibration-missing,,3,calibration-missing,,4,calibration-missing,,28.79,calibration-missing,,29,calibration-missing,,2.92,calibration-missing,,3,calibration-missing,,2.39,calibration-missing,,2.56,sensor-ready,2.56,2.32,sensor-ready,2.32,0.49,calibration-missing,,2.44,sensor-ready,2.44,2.00,calibrated-ready,4.30,2,calibrated-ready,4,2.00,calibrated-ready,3.90,2.38,calibrated-ready,4.30,13,calibrated-ready,24,2.51,sensor-ready,2.51,2.29,sensor-ready,2.29,,,,49.11,sensor-ready,49.11,,,,2.21,sensor-ready,2.21,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T15:00:00.000Z,2025-11-11T16:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.73,calibration-missing,,5,calibration-missing,,6,calibration-missing,,35.10,calibration-missing,,35,calibration-missing,,2.23,calibration-missing,,2,calibration-missing,,2.52,calibration-missing,,2.55,sensor-ready,2.55,2.41,sensor-ready,2.41,0.28,calibration-missing,,2.42,sensor-ready,2.42,2.23,calibrated-ready,4.22,2,calibrated-ready,4,2.24,calibrated-ready,3.98,2.52,calibrated-ready,4.34,14,calibrated-ready,24,2.51,sensor-ready,2.51,2.37,sensor-ready,2.37,,,,46.55,sensor-ready,46.55,,,,3.82,sensor-ready,3.82,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T15:00:00.000Z,2025-11-11T16:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,calibration-missing,,1,calibration-missing,,1,calibration-missing,,30.01,calibration-missing,,30,calibration-missing,,2.30,calibration-missing,,2,calibration-missing,,2.44,calibration-missing,,2.59,sensor-ready,2.59,2.39,sensor-ready,2.39,0.51,calibration-missing,,2.48,sensor-ready,2.48,2.30,calibrated-ready,4.25,2,calibrated-ready,4,2.06,calibrated-ready,3.95,2.34,calibrated-ready,4.29,13,calibrated-ready,23,2.55,sensor-ready,2.55,2.35,sensor-ready,2.35,,,,46.84,sensor-ready,46.84,,,,3.43,sensor-ready,3.43,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T16:00:00.000Z,2025-11-11T17:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.10,calibration-missing,,6,calibration-missing,,6,calibration-missing,,34.82,calibration-missing,,35,calibration-missing,,2.92,calibration-missing,,3,calibration-missing,,2.61,calibration-missing,,2.72,sensor-ready,2.72,2.49,sensor-ready,2.49,0.62,calibration-missing,,2.57,sensor-ready,2.57,2.43,calibrated-ready,4.49,2,calibrated-ready,4,2.30,calibrated-ready,4.04,2.48,calibrated-ready,4.38,13,calibrated-ready,24,2.66,sensor-ready,2.66,2.45,sensor-ready,2.45,,,,44.94,sensor-ready,44.94,,,,4.97,sensor-ready,4.97,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T16:00:00.000Z,2025-11-11T17:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29,calibration-missing,,4,calibration-missing,,4,calibration-missing,,31.36,calibration-missing,,31,calibration-missing,,2.65,calibration-missing,,3,calibration-missing,,2.51,calibration-missing,,2.76,sensor-ready,2.76,2.47,sensor-ready,2.47,0.66,calibration-missing,,2.65,sensor-ready,2.65,2.17,calibrated-ready,4.37,2,calibrated-ready,4,2.12,calibrated-ready,4.00,2.26,calibrated-ready,4.32,12,calibrated-ready,24,2.72,sensor-ready,2.72,2.43,sensor-ready,2.43,,,,46.24,sensor-ready,46.24,,,,4.58,sensor-ready,4.58,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T17:00:00.000Z,2025-11-11T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.52,calibration-missing,,8,calibration-missing,,9,calibration-missing,,34.38,calibration-missing,,34,calibration-missing,,3.51,calibration-missing,,4,calibration-missing,,2.71,calibration-missing,,3.78,sensor-ready,3.78,2.60,sensor-ready,2.60,1.36,calibration-missing,,3.64,sensor-ready,3.64,3.36,calibrated-ready,4.78,3,calibrated-ready,5,2.41,calibrated-ready,4.11,2.89,calibrated-ready,4.45,16,calibrated-ready,24,3.73,sensor-ready,3.73,2.56,sensor-ready,2.56,,,,47.55,sensor-ready,47.55,,,,4.68,sensor-ready,4.68,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T17:00:00.000Z,2025-11-11T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.97,calibration-missing,,8,calibration-missing,,9,calibration-missing,,29.87,calibration-missing,,30,calibration-missing,,3.28,calibration-missing,,3,calibration-missing,,2.60,calibration-missing,,3.47,sensor-ready,3.47,2.56,sensor-ready,2.56,0.92,calibration-missing,,3.35,sensor-ready,3.35,2.66,calibrated-ready,4.57,3,calibrated-ready,5,2.19,calibrated-ready,4.06,2.46,calibrated-ready,4.36,13,calibrated-ready,24,3.43,sensor-ready,3.43,2.52,sensor-ready,2.52,,,,48.96,sensor-ready,48.96,,,,4.23,sensor-ready,4.23,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T18:00:00.000Z,2025-11-11T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.80,calibration-missing,,7,calibration-missing,,8,calibration-missing,,32.47,calibration-missing,,32,calibration-missing,,3.33,calibration-missing,,3,calibration-missing,,2.81,calibration-missing,,4.05,sensor-ready,4.05,2.72,sensor-ready,2.72,1.38,calibration-missing,,3.94,sensor-ready,3.94,3.02,calibrated-ready,4.76,3,calibrated-ready,5,2.50,calibrated-ready,4.17,2.95,calibrated-ready,4.50,16,calibrated-ready,25,4.01,sensor-ready,4.01,2.68,sensor-ready,2.68,,,,47.26,sensor-ready,47.26,,,,5.36,sensor-ready,5.36,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T18:00:00.000Z,2025-11-11T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.05,calibration-missing,,6,calibration-missing,,6,calibration-missing,,29.55,calibration-missing,,30,calibration-missing,,3.15,calibration-missing,,3,calibration-missing,,2.69,calibration-missing,,4.16,sensor-ready,4.16,2.68,sensor-ready,2.68,1.60,calibration-missing,,4.02,sensor-ready,4.02,3.09,calibrated-ready,4.70,3,calibrated-ready,5,2.28,calibrated-ready,4.12,2.77,calibrated-ready,4.43,15,calibrated-ready,24,4.12,sensor-ready,4.12,2.65,sensor-ready,2.65,,,,48.05,sensor-ready,48.05,,,,5.10,sensor-ready,5.10,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T19:00:00.000Z,2025-11-11T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.42,calibration-missing,,8,calibration-missing,,8,calibration-missing,,31.79,calibration-missing,,32,calibration-missing,,3.63,calibration-missing,,4,calibration-missing,,2.91,calibration-missing,,4.36,sensor-ready,4.36,2.86,sensor-ready,2.86,1.44,calibration-missing,,4.22,sensor-ready,4.22,3.38,calibrated-ready,4.90,3,calibrated-ready,5,2.60,calibrated-ready,4.24,3.15,calibrated-ready,4.58,17,calibrated-ready,25,4.31,sensor-ready,4.31,2.81,sensor-ready,2.81,,,,47.31,sensor-ready,47.31,,,,5.90,sensor-ready,5.90,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T19:00:00.000Z,2025-11-11T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65,calibration-missing,,5,calibration-missing,,6,calibration-missing,,28.85,calibration-missing,,29,calibration-missing,,3.69,calibration-missing,,4,calibration-missing,,2.80,calibration-missing,,4.01,sensor-ready,4.01,2.80,sensor-ready,2.80,1.39,calibration-missing,,3.87,sensor-ready,3.87,3.23,calibrated-ready,4.88,3,calibrated-ready,5,2.37,calibrated-ready,4.19,2.99,calibrated-ready,4.52,16,calibrated-ready,25,3.97,sensor-ready,3.97,2.76,sensor-ready,2.76,,,,46.76,sensor-ready,46.76,,,,5.91,sensor-ready,5.91,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T20:00:00.000Z,2025-11-11T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.61,calibration-missing,,8,calibration-missing,,10,calibration-missing,,30.04,calibration-missing,,30,calibration-missing,,2.79,calibration-missing,,3,calibration-missing,,2.98,calibration-missing,,3.56,sensor-ready,3.56,2.95,sensor-ready,2.95,1.00,calibration-missing,,3.46,sensor-ready,3.46,2.56,calibrated-ready,4.52,3,calibrated-ready,5,2.67,calibrated-ready,4.28,2.87,calibrated-ready,4.58,16,calibrated-ready,25,3.52,sensor-ready,3.52,2.91,sensor-ready,2.91,,,,46.87,sensor-ready,46.87,,,,6.13,sensor-ready,6.13,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T20:00:00.000Z,2025-11-11T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.17,calibration-missing,,8,calibration-missing,,9,calibration-missing,,26.34,calibration-missing,,26,calibration-missing,,2.74,calibration-missing,,3,calibration-missing,,2.86,calibration-missing,,3.31,sensor-ready,3.31,2.89,sensor-ready,2.89,0.92,calibration-missing,,3.18,sensor-ready,3.18,2.38,calibrated-ready,4.43,2,calibrated-ready,4,2.44,calibrated-ready,4.23,2.70,calibrated-ready,4.51,15,calibrated-ready,25,3.27,sensor-ready,3.27,2.85,sensor-ready,2.85,,,,47.48,sensor-ready,47.48,,,,5.83,sensor-ready,5.83,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-11T21:00:00.000Z,2025-11-11T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.36,calibration-missing,,10,calibration-missing,,11,calibration-missing,,28.75,calibration-missing,,29,calibration-missing,,3.61,calibration-missing,,4,calibration-missing,,3.07,calibration-missing,,3.88,sensor-ready,3.88,3.05,sensor-ready,3.05,1.31,calibration-missing,,3.75,sensor-ready,3.75,3.09,calibrated-ready,4.70,3,calibrated-ready,5,2.74,calibrated-ready,4.33,2.98,calibrated-ready,4.60,16,calibrated-ready,26,3.84,sensor-ready,3.84,3.00,sensor-ready,3.00,,,,49.61,sensor-ready,49.61,,,,5.39,sensor-ready,5.39,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-11T21:00:00.000Z,2025-11-11T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.48,calibration-missing,,9,calibration-missing,,10,calibration-missing,,25.49,calibration-missing,,25,calibration-missing,,3.55,calibration-missing,,4,calibration-missing,,2.97,calibration-missing,,3.79,sensor-ready,3.79,2.98,sensor-ready,2.98,1.14,calibration-missing,,3.66,sensor-ready,3.66,2.99,calibrated-ready,4.64,3,calibrated-ready,5,2.53,calibrated-ready,4.28,2.84,calibrated-ready,4.53,16,calibrated-ready,25,3.75,sensor-ready,3.75,2.94,sensor-ready,2.94,,,,50.10,sensor-ready,50.10,,,,5.11,sensor-ready,5.11,,,,,,
